algorithm,cost_complexity,dataset,depth,leaves,terminal_calls,time,timeout,train_mse
streed_none,0.001,airfoil.csv,7,41,81171,2.16719,100,25.0027
streed_none,0.001,airfoil.csv,7,41,81171,2.17946,100,25.0027
streed_none,0.005,airfoil.csv,7,20,81174,2.21942,100,27.918
streed_none,0.005,airfoil.csv,7,20,81174,2.21393,100,27.918
streed_none,0.005,airfoil.csv,7,20,81174,2.0769,100,27.918
streed_none,0.01,airfoil.csv,7,14,81166,2.17197,100,30.0618
streed_none,0.01,airfoil.csv,7,14,81166,2.27585,100,30.0618
streed_none,0.01,airfoil.csv,7,14,81166,2.148,100,30.0618
streed_none,0.1,airfoil.csv,7,1,81036,2.08261,100,47.5598
streed_none,0.1,airfoil.csv,7,1,81036,2.14409,100,47.5598
streed_none,0.1,airfoil.csv,7,1,81036,2.30634,100,47.5598
streed_none,0.0001,airfoil.csv,8,81,225833,6.5748,100,23.7804
streed_none,0.0001,airfoil.csv,8,81,225833,6.61182,100,23.7804
streed_none,0.0001,airfoil.csv,8,81,225833,6.60937,100,23.7804
streed_none,0.001,airfoil.csv,8,46,225765,6.32794,100,24.4391
streed_none,0.001,airfoil.csv,8,46,225765,6.26718,100,24.4391
streed_none,0.001,airfoil.csv,8,46,225765,8.08213,100,24.4391
streed_none,0.005,airfoil.csv,8,19,225793,6.33533,100,28.0126
streed_none,0.005,airfoil.csv,8,19,225793,6.45425,100,28.0126
streed_none,0.005,airfoil.csv,8,19,225793,6.52265,100,28.0126
streed_none,0.01,airfoil.csv,8,15,225716,7.86971,100,29.3096
streed_none,0.01,airfoil.csv,8,15,225716,6.45935,100,29.3096
streed_none,0.01,airfoil.csv,8,15,225716,6.40473,100,29.3096
streed_none,0.1,airfoil.csv,8,1,224932,6.27144,100,47.5598
streed_none,0.1,airfoil.csv,8,1,224932,6.60903,100,47.5598
streed_none,0.1,airfoil.csv,8,1,224932,7.02539,100,47.5598
streed_none,0.0001,airfoil.csv,9,90,476354,16.3891,100,23.161
streed_none,0.0001,airfoil.csv,9,90,476354,17.2674,100,23.161
streed_none,0.0001,airfoil.csv,9,90,476354,15.098,100,23.161
streed_none,0.001,airfoil.csv,9,52,476209,15.3551,100,23.8215
streed_none,0.001,airfoil.csv,9,52,476209,15.096,100,23.8215
streed_none,0.001,airfoil.csv,9,52,476209,14.1592,100,23.8215
streed_none,0.005,airfoil.csv,9,21,476299,15.1105,100,27.4646
streed_none,0.005,airfoil.csv,9,21,476299,15.1895,100,27.4646
streed_none,0.005,airfoil.csv,9,21,476299,14.1977,100,27.4646
streed_none,0.01,airfoil.csv,9,15,475939,19.0579,100,29.3096
streed_none,0.01,airfoil.csv,9,15,475939,19.0015,100,29.3096
streed_none,0.01,airfoil.csv,9,15,475939,14.8719,100,29.3096
streed_none,0.1,airfoil.csv,9,1,472601,16.1209,100,47.5598
streed_none,0.1,airfoil.csv,9,1,472601,15.8872,100,47.5598
streed_none,0.1,airfoil.csv,9,1,472601,15.4133,100,47.5598
streed_none,0.0001,airquality.csv,10,66,577585,15.4431,100,24.4167
streed_none,0.0001,airquality.csv,10,66,577585,14.6674,100,24.4167
streed_none,0.0001,airquality.csv,10,66,577585,18.4428,100,24.4167
streed_none,0.001,airquality.csv,10,39,577153,18.3844,100,37.2165
streed_none,0.001,airquality.csv,10,39,577153,15.2809,100,37.2165
streed_none,0.001,airquality.csv,10,39,577153,15.235,100,37.2165
streed_none,0.005,airquality.csv,10,16,577348,15.0861,100,103.608
streed_none,0.005,airquality.csv,10,16,577348,15.1764,100,103.608
streed_none,0.005,airquality.csv,10,16,577348,15.6698,100,103.608
streed_none,0.01,airquality.csv,10,12,578261,16.2191,100,129.998
streed_none,0.01,airquality.csv,10,12,578261,15.1383,100,129.998
streed_none,0.01,airquality.csv,10,12,578261,16.5322,100,129.998
streed_none,0.1,airquality.csv,10,3,577360,19.4342,100,471.525
streed_none,0.1,airquality.csv,10,3,577360,16.1683,100,471.525
streed_none,0.1,airquality.csv,10,3,577360,15.4945,100,471.525
streed_none,0.0001,airquality.csv,3,8,32,0.000673,100,254.256
streed_none,0.0001,airquality.csv,3,8,32,0.000656,100,254.256
streed_none,0.0001,airquality.csv,3,8,32,0.000679,100,254.256
streed_none,0.001,airquality.csv,3,8,32,0.000674,100,254.256
streed_none,0.001,airquality.csv,3,8,32,0.000697,100,254.256
streed_none,0.001,airquality.csv,3,8,32,0.000678,100,254.256
streed_none,0.005,airquality.csv,3,7,32,0.000693,100,256.377
streed_none,0.005,airquality.csv,3,7,32,0.000718,100,256.377
streed_none,0.005,airquality.csv,3,7,32,0.000679,100,256.377
streed_none,0.01,airquality.csv,3,6,32,0.000752,100,262.66
streed_none,0.01,airquality.csv,3,6,32,0.000667,100,262.66
streed_none,0.01,airquality.csv,3,6,32,0.000665,100,262.66
streed_none,0.1,airquality.csv,3,3,32,0.000646,100,471.525
streed_none,0.1,airquality.csv,3,3,32,0.000642,100,471.525
streed_none,0.1,airquality.csv,3,3,32,0.000643,100,471.525
streed_none,0.0001,airquality.csv,4,16,454,0.006674,100,164.022
streed_none,0.0001,airquality.csv,4,16,454,0.00686,100,164.022
streed_none,0.0001,airquality.csv,4,16,454,0.006821,100,164.022
streed_none,0.001,airquality.csv,4,16,454,0.00667,100,164.022
streed_none,0.001,airquality.csv,4,16,454,0.006979,100,164.022
streed_none,0.001,airquality.csv,4,16,454,0.00688,100,164.022
streed_none,0.005,airquality.csv,4,12,454,0.006816,100,179.234
streed_none,0.005,airquality.csv,4,12,454,0.006637,100,179.234
streed_none,0.005,airquality.csv,4,12,454,0.006902,100,179.234
streed_none,0.01,airquality.csv,4,7,454,0.006906,100,213.347
streed_none,0.01,airquality.csv,4,7,454,0.00686,100,213.347
streed_none,0.01,airquality.csv,4,7,454,0.006856,100,213.347
streed_none,0.1,airquality.csv,4,3,454,0.006785,100,471.525
streed_none,0.1,airquality.csv,4,3,454,0.006821,100,471.525
streed_none,0.1,airquality.csv,4,3,454,0.007,100,471.525
streed_none,0.0001,airquality.csv,5,32,3721,0.052889,100,68.7011
streed_none,0.0001,airquality.csv,5,32,3721,0.050705,100,68.7011
streed_none,0.0001,airquality.csv,5,32,3721,0.052191,100,68.7011
streed_none,0.001,airquality.csv,5,30,3721,0.051295,100,69.7589
streed_none,0.001,airquality.csv,5,30,3721,0.052935,100,69.7589
streed_none,0.001,airquality.csv,5,30,3721,0.050308,100,69.7589
streed_none,0.005,airquality.csv,5,15,3721,0.049749,100,114.976
streed_none,0.005,airquality.csv,5,15,3721,0.053665,100,114.976
streed_none,0.005,airquality.csv,5,15,3721,0.05263,100,114.976
streed_none,0.01,airquality.csv,5,12,3721,0.052206,100,136.378
streed_none,0.01,airquality.csv,5,12,3721,0.051704,100,136.378
streed_none,0.01,airquality.csv,5,12,3721,0.050564,100,136.378
streed_none,0.1,airquality.csv,5,3,3721,0.050202,100,471.525
streed_none,0.1,airquality.csv,5,3,3721,0.051412,100,471.525
streed_none,0.1,airquality.csv,5,3,3721,0.052602,100,471.525
streed_none,0.0001,airquality.csv,6,60,19843,0.291114,100,28.9407
streed_none,0.0001,airquality.csv,6,60,19843,0.286356,100,28.9407
streed_none,0.0001,airquality.csv,6,60,19843,0.280818,100,28.9407
streed_none,0.001,airquality.csv,6,41,19843,0.26245,100,39.3773
streed_none,0.001,airquality.csv,6,41,19843,0.259015,100,39.3773
streed_none,0.001,airquality.csv,6,41,19843,0.268202,100,39.3773
streed_none,0.005,airquality.csv,6,16,19842,0.278872,100,102.781
streed_none,0.005,airquality.csv,6,16,19842,0.274395,100,102.781
streed_none,0.005,airquality.csv,6,16,19842,0.260062,100,102.781
streed_none,0.01,airquality.csv,6,12,19842,0.318575,100,129.998
streed_none,0.01,airquality.csv,6,12,19842,0.267395,100,129.998
streed_none,0.01,airquality.csv,6,12,19842,0.271534,100,129.998
streed_none,0.1,airquality.csv,6,3,19839,0.28243,100,471.525
streed_none,0.1,airquality.csv,6,3,19839,0.287653,100,471.525
streed_none,0.1,airquality.csv,6,3,19839,0.278676,100,471.525
streed_none,0.0001,airquality.csv,7,69,73225,1.02279,100,24.4595
streed_none,0.0001,airquality.csv,7,69,73225,1.10594,100,24.4595
streed_none,0.0001,airquality.csv,7,69,73225,1.15585,100,24.4595
streed_none,0.001,airquality.csv,7,40,73219,1.17854,100,37.9085
streed_none,0.001,airquality.csv,7,40,73219,1.1094,100,37.9085
streed_none,0.001,airquality.csv,7,40,73219,1.0655,100,37.9085
streed_none,0.005,airquality.csv,7,15,73204,1.16949,100,108.059
streed_none,0.005,airquality.csv,7,15,73204,1.09421,100,108.059
streed_none,0.005,airquality.csv,7,15,73204,1.17539,100,108.059
streed_none,0.01,airquality.csv,7,12,73208,1.33862,100,129.998
streed_none,0.01,airquality.csv,7,12,73208,1.36972,100,129.998
streed_none,0.01,airquality.csv,7,12,73208,1.13138,100,129.998
streed_none,0.1,airquality.csv,7,3,73179,1.16877,100,471.525
streed_none,0.1,airquality.csv,7,3,73179,1.16582,100,471.525
streed_none,0.1,airquality.csv,7,3,73179,1.22291,100,471.525
streed_none,0.0001,airquality.csv,8,67,195479,3.12734,100,24.4677
streed_none,0.0001,airquality.csv,8,67,195479,3.47378,100,24.4677
streed_none,0.0001,airquality.csv,8,67,195479,3.46689,100,24.4677
streed_none,0.001,airquality.csv,8,40,195445,3.64842,100,36.6697
streed_none,0.001,airquality.csv,8,40,195445,3.42683,100,36.6697
streed_none,0.001,airquality.csv,8,40,195445,3.42152,100,36.6697
streed_none,0.005,airquality.csv,8,15,195411,4.02835,100,108.059
streed_none,0.005,airquality.csv,8,15,195411,3.45525,100,108.059
streed_none,0.005,airquality.csv,8,15,195411,3.42593,100,108.059
streed_none,0.01,airquality.csv,8,12,195354,3.49363,100,129.998
streed_none,0.01,airquality.csv,8,12,195354,3.08642,100,129.998
streed_none,0.01,airquality.csv,8,12,195354,3.7292,100,129.998
streed_none,0.1,airquality.csv,8,3,194712,3.76206,100,471.525
streed_none,0.1,airquality.csv,8,3,194712,3.52316,100,471.525
streed_none,0.1,airquality.csv,8,3,194712,4.15865,100,471.525
streed_none,0.0001,airquality.csv,9,66,387094,8.29804,100,24.4167
streed_none,0.0001,airquality.csv,9,66,387094,8.10139,100,24.4167
streed_none,0.0001,airquality.csv,9,66,387094,7.94755,100,24.4167
streed_none,0.001,airquality.csv,9,39,387029,10.7246,100,37.2165
streed_none,0.001,airquality.csv,9,39,387029,10.76,100,37.2165
streed_none,0.001,airquality.csv,9,39,387029,7.69438,100,37.2165
streed_none,0.005,airquality.csv,9,16,387232,8.21246,100,103.608
streed_none,0.005,airquality.csv,9,16,387232,8.11807,100,103.608
streed_none,0.005,airquality.csv,9,16,387232,8.21155,100,103.608
streed_none,0.01,airquality.csv,9,12,386724,7.85033,100,129.998
streed_none,0.01,airquality.csv,9,12,386724,9.04632,100,129.998
streed_none,0.01,airquality.csv,9,12,386724,9.1151,100,129.998
streed_none,0.1,airquality.csv,9,3,386265,8.46754,100,471.525
streed_none,0.1,airquality.csv,9,3,386265,7.91885,100,471.525
streed_none,0.1,airquality.csv,9,3,386265,8.63682,100,471.525
streed_none,0.0001,enb-cool.csv,10,-1,-1,101,100,-1
streed_none,0.0001,enb-cool.csv,10,-1,-1,101,100,-1
streed_none,0.0001,enb-cool.csv,10,-1,-1,101,100,-1
streed_none,0.001,enb-cool.csv,10,-1,-1,101,100,-1
streed_none,0.001,enb-cool.csv,10,-1,-1,101,100,-1
streed_none,0.001,enb-cool.csv,10,-1,-1,101,100,-1
streed_none,0.005,enb-cool.csv,10,-1,-1,101,100,-1
streed_none,0.005,enb-cool.csv,10,-1,-1,101,100,-1
streed_none,0.005,enb-cool.csv,10,-1,-1,101,100,-1
streed_none,0.01,enb-cool.csv,10,-1,-1,101,100,-1
streed_none,0.01,enb-cool.csv,10,-1,-1,101,100,-1
streed_none,0.01,enb-cool.csv,10,-1,-1,101,100,-1
streed_none,0.1,enb-cool.csv,10,-1,-1,101,100,-1
streed_none,0.1,enb-cool.csv,10,-1,-1,101,100,-1
streed_none,0.1,enb-cool.csv,10,-1,-1,101,100,-1
streed_none,0.0001,enb-cool.csv,3,8,53,0.003031,100,6.3883
streed_none,0.0001,enb-cool.csv,3,8,53,0.003057,100,6.3883
streed_none,0.0001,enb-cool.csv,3,8,53,0.003075,100,6.3883
streed_none,0.001,enb-cool.csv,3,7,53,0.003032,100,6.47147
streed_none,0.001,enb-cool.csv,3,7,53,0.003029,100,6.47147
streed_none,0.001,enb-cool.csv,3,7,53,0.002983,100,6.47147
streed_none,0.005,enb-cool.csv,3,7,53,0.003042,100,6.47147
streed_none,0.005,enb-cool.csv,3,7,53,0.003039,100,6.47147
streed_none,0.005,enb-cool.csv,3,7,53,0.003019,100,6.47147
streed_none,0.01,enb-cool.csv,3,5,53,0.003011,100,7.75774
streed_none,0.01,enb-cool.csv,3,5,53,0.003145,100,7.75774
streed_none,0.01,enb-cool.csv,3,5,53,0.002908,100,7.75774
streed_none,0.1,enb-cool.csv,3,2,53,0.002859,100,17.8573
streed_none,0.1,enb-cool.csv,3,2,53,0.002802,100,17.8573
streed_none,0.1,enb-cool.csv,3,2,53,0.002902,100,17.8573
streed_none,0.0001,enb-cool.csv,4,16,1307,0.049907,100,4.21556
streed_none,0.0001,enb-cool.csv,4,16,1307,0.05009,100,4.21556
streed_none,0.0001,enb-cool.csv,4,16,1307,0.048829,100,4.21556
streed_none,0.001,enb-cool.csv,4,14,1307,0.051304,100,4.27632
streed_none,0.001,enb-cool.csv,4,14,1307,0.053473,100,4.27632
streed_none,0.001,enb-cool.csv,4,14,1307,0.053408,100,4.27632
streed_none,0.005,enb-cool.csv,4,8,1307,0.050255,100,5.37359
streed_none,0.005,enb-cool.csv,4,8,1307,0.052024,100,5.37359
streed_none,0.005,enb-cool.csv,4,8,1307,0.051933,100,5.37359
streed_none,0.01,enb-cool.csv,4,6,1307,0.049791,100,6.65986
streed_none,0.01,enb-cool.csv,4,6,1307,0.049707,100,6.65986
streed_none,0.01,enb-cool.csv,4,6,1307,0.052494,100,6.65986
streed_none,0.1,enb-cool.csv,4,2,1307,0.05333,100,17.8573
streed_none,0.1,enb-cool.csv,4,2,1307,0.053534,100,17.8573
streed_none,0.1,enb-cool.csv,4,2,1307,0.050787,100,17.8573
streed_none,0.0001,enb-cool.csv,5,29,18790,0.626627,100,2.71795
streed_none,0.0001,enb-cool.csv,5,29,18790,0.702694,100,2.71795
streed_none,0.0001,enb-cool.csv,5,29,18790,0.638979,100,2.71795
streed_none,0.001,enb-cool.csv,5,20,18790,0.64132,100,3.13656
streed_none,0.001,enb-cool.csv,5,20,18790,0.677799,100,3.13656
streed_none,0.001,enb-cool.csv,5,20,18790,0.639074,100,3.13656
streed_none,0.005,enb-cool.csv,5,9,18790,0.644517,100,4.91827
streed_none,0.005,enb-cool.csv,5,9,18790,0.649345,100,4.91827
streed_none,0.005,enb-cool.csv,5,9,18790,0.61965,100,4.91827
streed_none,0.01,enb-cool.csv,5,6,18790,0.667556,100,6.65986
streed_none,0.01,enb-cool.csv,5,6,18790,0.666471,100,6.65986
streed_none,0.01,enb-cool.csv,5,6,18790,0.648663,100,6.65986
streed_none,0.1,enb-cool.csv,5,2,18790,0.6334,100,17.8573
streed_none,0.1,enb-cool.csv,5,2,18790,0.630316,100,17.8573
streed_none,0.1,enb-cool.csv,5,2,18790,0.637516,100,17.8573
streed_none,0.0001,enb-cool.csv,6,52,182933,5.61839,100,1.65768
streed_none,0.0001,enb-cool.csv,6,52,182933,5.46767,100,1.65768
streed_none,0.0001,enb-cool.csv,6,52,182933,5.51336,100,1.65768
streed_none,0.001,enb-cool.csv,6,25,182933,5.81985,100,2.39893
streed_none,0.001,enb-cool.csv,6,25,182933,5.66292,100,2.39893
streed_none,0.001,enb-cool.csv,6,25,182933,5.89789,100,2.39893
streed_none,0.005,enb-cool.csv,6,9,182933,5.92847,100,4.91827
streed_none,0.005,enb-cool.csv,6,9,182933,6.0865,100,4.91827
streed_none,0.005,enb-cool.csv,6,9,182933,5.81517,100,4.91827
streed_none,0.01,enb-cool.csv,6,6,182987,5.88812,100,6.65986
streed_none,0.01,enb-cool.csv,6,6,182987,5.63485,100,6.65986
streed_none,0.01,enb-cool.csv,6,6,182987,5.60096,100,6.65986
streed_none,0.1,enb-cool.csv,6,2,182933,5.81509,100,17.8573
streed_none,0.1,enb-cool.csv,6,2,182933,5.79873,100,17.8573
streed_none,0.1,enb-cool.csv,6,2,182933,5.45422,100,17.8573
streed_none,0.0001,enb-cool.csv,7,77,1296246,35.8682,100,1.07038
streed_none,0.0001,enb-cool.csv,7,77,1296246,35.8126,100,1.07038
streed_none,0.0001,enb-cool.csv,7,77,1296246,37.7756,100,1.07038
streed_none,0.001,enb-cool.csv,7,26,1296246,38.1249,100,2.29762
streed_none,0.001,enb-cool.csv,7,26,1296246,39.019,100,2.29762
streed_none,0.001,enb-cool.csv,7,26,1296246,37.4135,100,2.29762
streed_none,0.005,enb-cool.csv,7,9,1296246,36.3236,100,4.91827
streed_none,0.005,enb-cool.csv,7,9,1296246,38.1765,100,4.91827
streed_none,0.005,enb-cool.csv,7,9,1296246,37.8427,100,4.91827
streed_none,0.01,enb-cool.csv,7,6,1296300,38.2178,100,6.65986
streed_none,0.01,enb-cool.csv,7,6,1296300,36.8124,100,6.65986
streed_none,0.01,enb-cool.csv,7,6,1296300,38.6529,100,6.65986
streed_none,0.1,enb-cool.csv,7,2,1296246,35.5344,100,17.8573
streed_none,0.1,enb-cool.csv,7,2,1296246,37.2521,100,17.8573
streed_none,0.1,enb-cool.csv,7,2,1296246,35.6346,100,17.8573
streed_none,0.0001,enb-cool.csv,8,-1,-1,101,100,-1
streed_none,0.0001,enb-cool.csv,8,-1,-1,101,100,-1
streed_none,0.0001,enb-cool.csv,8,-1,-1,101,100,-1
streed_none,0.001,enb-cool.csv,8,-1,-1,101,100,-1
streed_none,0.001,enb-cool.csv,8,-1,-1,101,100,-1
streed_none,0.001,enb-cool.csv,8,-1,-1,101,100,-1
streed_none,0.005,enb-cool.csv,8,-1,-1,101,100,-1
streed_none,0.005,enb-cool.csv,8,-1,-1,101,100,-1
streed_none,0.005,enb-cool.csv,8,-1,-1,101,100,-1
streed_none,0.01,enb-cool.csv,8,-1,-1,101,100,-1
streed_none,0.01,enb-cool.csv,8,-1,-1,101,100,-1
streed_none,0.01,enb-cool.csv,8,-1,-1,101,100,-1
streed_none,0.1,enb-cool.csv,8,-1,-1,101,100,-1
streed_none,0.1,enb-cool.csv,8,-1,-1,101,100,-1
streed_none,0.1,enb-cool.csv,8,-1,-1,101,100,-1
streed_none,0.0001,enb-cool.csv,9,-1,-1,101,100,-1
streed_none,0.0001,enb-cool.csv,9,-1,-1,101,100,-1
streed_none,0.0001,enb-cool.csv,9,-1,-1,101,100,-1
streed_none,0.001,enb-cool.csv,9,-1,-1,101,100,-1
streed_none,0.001,enb-cool.csv,9,-1,-1,101,100,-1
streed_none,0.001,enb-cool.csv,9,-1,-1,101,100,-1
streed_none,0.005,enb-cool.csv,9,-1,-1,101,100,-1
streed_none,0.005,enb-cool.csv,9,-1,-1,101,100,-1
streed_none,0.005,enb-cool.csv,9,-1,-1,101,100,-1
streed_none,0.01,enb-cool.csv,9,-1,-1,101,100,-1
streed_none,0.01,enb-cool.csv,9,-1,-1,101,100,-1
streed_none,0.01,enb-cool.csv,9,-1,-1,101,100,-1
streed_none,0.1,enb-cool.csv,9,-1,-1,101,100,-1
streed_none,0.1,enb-cool.csv,9,-1,-1,101,100,-1
streed_none,0.1,enb-cool.csv,9,-1,-1,101,100,-1
streed_none,0.0001,enb-heat.csv,10,-1,-1,101,100,-1
streed_none,0.0001,enb-heat.csv,10,-1,-1,101,100,-1
streed_none,0.0001,enb-heat.csv,10,-1,-1,101,100,-1
streed_none,0.001,enb-heat.csv,10,-1,-1,101,100,-1
streed_none,0.001,enb-heat.csv,10,-1,-1,101,100,-1
streed_none,0.001,enb-heat.csv,10,-1,-1,101,100,-1
streed_none,0.005,enb-heat.csv,10,-1,-1,101,100,-1
streed_none,0.005,enb-heat.csv,10,-1,-1,101,100,-1
streed_none,0.005,enb-heat.csv,10,-1,-1,101,100,-1
streed_none,0.01,enb-heat.csv,10,-1,-1,101,100,-1
streed_none,0.01,enb-heat.csv,10,-1,-1,101,100,-1
streed_none,0.01,enb-heat.csv,10,-1,-1,101,100,-1
streed_none,0.1,enb-heat.csv,10,-1,-1,101,100,-1
streed_none,0.1,enb-heat.csv,10,-1,-1,101,100,-1
streed_none,0.1,enb-heat.csv,10,-1,-1,101,100,-1
streed_none,0.0001,enb-heat.csv,3,8,53,0.003069,100,6.82951
streed_none,0.0001,enb-heat.csv,3,8,53,0.002934,100,6.82951
streed_none,0.0001,enb-heat.csv,3,8,53,0.002909,100,6.82951
streed_none,0.001,enb-heat.csv,3,8,53,0.002928,100,6.82951
streed_none,0.001,enb-heat.csv,3,8,53,0.002946,100,6.82951
streed_none,0.001,enb-heat.csv,3,8,53,0.003076,100,6.82951
streed_none,0.005,enb-heat.csv,3,7,53,0.003216,100,7.04624
streed_none,0.005,enb-heat.csv,3,7,53,0.0033,100,7.04624
streed_none,0.005,enb-heat.csv,3,7,53,0.002947,100,7.04624
streed_none,0.01,enb-heat.csv,3,6,53,0.002931,100,7.9397
streed_none,0.01,enb-heat.csv,3,6,53,0.002997,100,7.9397
streed_none,0.01,enb-heat.csv,3,6,53,0.003005,100,7.9397
streed_none,0.1,enb-heat.csv,3,2,53,0.003279,100,21.2422
streed_none,0.1,enb-heat.csv,3,2,53,0.003251,100,21.2422
streed_none,0.1,enb-heat.csv,3,2,53,0.002848,100,21.2422
streed_none,0.0001,enb-heat.csv,4,15,1307,0.049961,100,3.81924
streed_none,0.0001,enb-heat.csv,4,15,1307,0.054609,100,3.81924
streed_none,0.0001,enb-heat.csv,4,15,1307,0.05454,100,3.81924
streed_none,0.001,enb-heat.csv,4,15,1307,0.050059,100,3.81924
streed_none,0.001,enb-heat.csv,4,15,1307,0.051709,100,3.81924
streed_none,0.001,enb-heat.csv,4,15,1307,0.051622,100,3.81924
streed_none,0.005,enb-heat.csv,4,9,1307,0.050966,100,5.31637
streed_none,0.005,enb-heat.csv,4,9,1307,0.05164,100,5.31637
streed_none,0.005,enb-heat.csv,4,9,1307,0.050162,100,5.31637
streed_none,0.01,enb-heat.csv,4,7,1307,0.04987,100,6.82238
streed_none,0.01,enb-heat.csv,4,7,1307,0.051477,100,6.82238
streed_none,0.01,enb-heat.csv,4,7,1307,0.05024,100,6.82238
streed_none,0.1,enb-heat.csv,4,2,1307,0.050108,100,21.2422
streed_none,0.1,enb-heat.csv,4,2,1307,0.051682,100,21.2422
streed_none,0.1,enb-heat.csv,4,2,1307,0.051423,100,21.2422
streed_none,0.0001,enb-heat.csv,5,24,18790,0.615943,100,1.15142
streed_none,0.0001,enb-heat.csv,5,24,18790,0.612212,100,1.15142
streed_none,0.0001,enb-heat.csv,5,24,18790,0.628954,100,1.15142
streed_none,0.001,enb-heat.csv,5,21,18790,0.625744,100,1.30171
streed_none,0.001,enb-heat.csv,5,21,18790,0.653052,100,1.30171
streed_none,0.001,enb-heat.csv,5,21,18790,0.690252,100,1.30171
streed_none,0.005,enb-heat.csv,5,11,18790,0.644209,100,3.7589
streed_none,0.005,enb-heat.csv,5,11,18790,0.645361,100,3.7589
streed_none,0.005,enb-heat.csv,5,11,18790,0.648245,100,3.7589
streed_none,0.01,enb-heat.csv,5,8,18790,0.643911,100,5.79117
streed_none,0.01,enb-heat.csv,5,8,18790,0.650951,100,5.79117
streed_none,0.01,enb-heat.csv,5,8,18790,0.639242,100,5.79117
streed_none,0.1,enb-heat.csv,5,2,18790,0.624444,100,21.2422
streed_none,0.1,enb-heat.csv,5,2,18790,0.654259,100,21.2422
streed_none,0.1,enb-heat.csv,5,2,18790,0.640366,100,21.2422
streed_none,0.0001,enb-heat.csv,6,33,182933,5.78183,100,0.322786
streed_none,0.0001,enb-heat.csv,6,33,182933,5.73469,100,0.322786
streed_none,0.0001,enb-heat.csv,6,33,182933,5.44757,100,0.322786
streed_none,0.001,enb-heat.csv,6,23,182933,5.51096,100,0.784143
streed_none,0.001,enb-heat.csv,6,23,182933,5.47239,100,0.784143
streed_none,0.001,enb-heat.csv,6,23,182933,5.57782,100,0.784143
